file_name,transcription
data/train/sp010/sp010-000457_SR_15.mp3,tena vyacAri ISvare prAptavye gururaByarhitaH
data/train/sp010/sp010-000458_SR_15.mp3,jYAneSvarasya gururAsIt tasyAgrajo nivfttinATaH guRavAn
data/train/sp010/sp010-000459_SR_15.mp3,mamApyagrajo guRI
data/train/sp010/sp010-000460_SR_15.mp3,ata evAsO SrezWa iti nAmnA prasidDaH
data/train/sp010/sp010-000461_SR_15.mp3,nArAyaRa ekadA svasyAgrajasya pAdO DftvA prArTayat
data/train/sp010/sp010-000462_SR_15.mp3,mahyam mantradIkzA dIyatAm upadeSaH kriyatAm BavAneva me gururBUyAt
data/train/sp010/sp010-000463_SR_15.mp3,mahyam sADanAmArga upadiSyatAm iti
data/train/sp010/sp010-000464_SR_15.mp3,agrajastatprArTanam na svIcakAra
data/train/sp010/sp010-000465_SR_15.mp3,tasyAsIt tarkaH tvamivAhamapi sADanAmArgeऽpawureva
data/train/sp010/sp010-000466_SR_15.mp3,kAlAntare yadA pAwavam setsyati mayi tadA drakzyAmIti
data/train/sp010/sp010-000467_SR_15.mp3,anyadApi dviragrajam prArTayan yadA sAPalIm na prApa tadA nArAyaRo gfhAt palAyitaH
data/train/sp010/sp010-000468_SR_15.mp3,dinadvayam vyatItam palAyitasya tasya
data/train/sp010/sp010-000469_SR_15.mp3,sarvatrEva vyAkulI dadfSe
data/train/sp010/sp010-000470_SR_15.mp3,tftIyeऽhani eko mezapAloऽsUcayat vanAntarAnteऽtidUre yanmArutimandiramasti tatra nArAyaRastUzRIm sTito DyAnamagnaH
data/train/sp010/sp010-000471_SR_16.mp3,SrezWo gaNgADarastatkzaRam mArutimandiramupeyAya
data/train/sp010/sp010-000472_SR_16.mp3,tatra dfzwastena nArAyaRo DyAnamagnaH bAhyasya viSvasya nAstyeva tasmin parAmarSaH
data/train/sp010/sp010-000473_SR_16.mp3,mahatA prayAsena tasya manaH sAmAnyAm sTitimApa
data/train/sp010/sp010-000474_SR_16.mp3,akziRyunmIlya sa yAvat paSyati agre agrajam gaNgADaram paSyati
data/train/sp010/sp010-000475_SR_16.mp3,tasmE praRamya nArAyaRoऽbrUta BrAtaH BavatAऽhamavahelitaH
data/train/sp010/sp010-000476_SR_16.mp3,kintu dattadarSanena BagavatA hanUmatAऽhamupAdeSi rAmanAma japeti
data/train/sp010/sp010-000477_SR_16.mp3,idAnImaham svakIyam jIvanam rAmaBaktaye samarpayizye
data/train/sp010/sp010-000478_SR_16.mp3,agrajo gaNgADaroऽbrUta harzasyAyam vizayaH yAdfSI praBoricCA
data/train/sp010/sp010-000479_SR_16.mp3,kintu idAnIm tvam graham cala jananI nO nirantarakftASrupAtA roditi
data/train/sp010/sp010-000480_SR_16.mp3,gaNgADaro nArAyaRam gfhamAninAya
data/train/sp010/sp010-000481_SR_16.mp3,tasmin dfzwamAtre rARUdevI daDAva
data/train/sp010/sp010-000482_SR_16.mp3,sA nArAyaRam vakzasi saYjayAmAsa
data/train/sp010/sp010-000483_SR_16.mp3,idAnIm tasyA akzRorAnandASrURyavarzan
data/train/sp010/sp010-000484_SR_16.mp3,tadApraBfti nArAyaRo gItamekam nirantaram svagatatvena gAyati
data/train/sp010/sp010-000485_SR_16.mp3,prAptavyo yadi sa praBustyajata re BaktAH svakAn bAnDavAn
data/train/sp010/sp010-000486_SR_16.mp3,mAyApASavahAnaTo pradadata svam sarvamevAsuBiH
data/train/sp010/sp010-000487_SR_16.mp3,aTa kadAcid rAmam praBum yAcate
data/train/sp010/sp010-000488_SR_16.mp3,mizwAm dehi giram pradehi kuSale karmaRyaBizvaYjanAm
data/train/sp010/sp010-000489_SR_16.mp3,kAlodboDamaTo dayasva Bagavan dAtum kriyA kOSalam
data/train/sp010/sp010-000490_SR_16.mp3,hitAhitavivecanAm pradiSa rAma sOKyAvaham
data/train/sp010/sp010-000491_SR_16.mp3,samasya jagataH praBo kuru kuruzva hfdvIkzaRam
data/train/sp010/sp010-000492_SR_16.mp3,tanuzva suhfdam sfteravahitim niDehyAtmanaH
data/train/sp010/sp010-000493_SR_16.mp3,suBAzitarucim guRAn susuraBInaTo Dehi naH
data/train/sp010/sp010-000494_SR_16.mp3,vivAhamaRqapAt palAyanam
data/train/sp010/sp010-000495_SR_16.mp3,nArAyaRo mitravyAsaNgam tatyAja kevalam DyAnaDAraRAdIneva sizeve
data/train/sp010/sp010-000496_SR_16.mp3,PalAhArameva karoti dugDAhArameva vA
data/train/sp010/sp010-000497_SR_16.mp3,mitrajAtamAhvayati tarhi uttarati nAham sAvakASaH sanDyAmupAse japaScalati ityAdikam
data/train/sp010/sp010-000498_SR_16.mp3,idAnIm mAtA rARUH SaNkate mA BUdasAvito himagirim prasTitaH
data/train/sp010/sp010-000499_SR_16.mp3,mA BUdasO tyaktasaMsAro viraktaH sADuH iti
data/train/sp010/sp010-000500_SR_16.mp3,tayA vyacAri vivAhoऽsya karttavyaH
data/train/sp010/sp010-000501_SR_17.mp3,kftavivAhA aneke yuvAno dfzwAH kalpanAlokAt vAstave viSvasminnavatarantaH
data/train/sp010/sp010-000502_SR_17.mp3,vAyunoqqInA BUmaRqalam spfSantaH ISaBaktim parityajya lavaRa tEla kAzWa mUlyAni pfcCantaH
data/train/sp010/sp010-000503_SR_17.mp3,praBo kuru mama nArAyaRam mArgasTam yojayEnam gfhasTASrama iti
data/train/sp010/sp010-000504_SR_17.mp3,rARUdevI jyezWena putreRa parAmamarSa gaNgADareRa
data/train/sp010/sp010-000505_SR_17.mp3,sa samajYApayAYcakAra mAtaram mAtaH pUrvam nArAyaRam pfcCa sa nAnujYAsyati vivAham
data/train/sp010/sp010-000506_SR_17.mp3,apfzwvAऽऽyojite vivAhasannAhe sa vidroham karizyati
data/train/sp010/sp010-000507_SR_17.mp3,yadA vivAhacarcA balavatI jAtA tadA nArAyaRasya mitramaRqalI AyAtA pfzwavatI kutrAsti nArAyaRa iti
data/train/sp010/sp010-000508_SR_17.mp3,nAsti gfhe sa ityukte sA caturasram DAvati paSyati ca tatra tatra
data/train/sp010/sp010-000509_SR_17.mp3,ekena mitreRa nArAyaRo dfzwaH
data/train/sp010/sp010-000510_SR_17.mp3,sa AsIdaSvatTavfkzasya mahati vitAne nitAntamupari vidyamAnAm SAKAmekAmArUQa iti
data/train/sp010/sp010-000511_SR_17.mp3,AkAritaH sa nASrOzIt nApyaDastAdfzwim daDO
data/train/sp010/sp010-000512_SR_17.mp3,ante jyezWo BrAtA gaNgADara AgataH uktavA~Sca nedamucitam
data/train/sp010/sp010-000513_SR_17.mp3,nArAyaRa kIdfSastvam putraH mAtA bAzpam dfSorvarzantI tizWati tvam punaratra vfkzamAruhya
data/train/sp010/sp010-000514_SR_17.mp3,nIcErehi tavecCAyA viroDe na karizyati koऽpi tava vivAhamiti
data/train/sp010/sp010-000515_SR_17.mp3,nArAyaRastata eva kUrditaH nIcEH
data/train/sp010/sp010-000516_SR_17.mp3,sarvEravaboDitaH sa gaNgADareRAgrajena saha gfhamupetaH
data/train/sp010/sp010-000517_SR_17.mp3,katicid dinAni vivAhacarcA SAntA
data/train/sp010/sp010-000518_SR_17.mp3,tadvizaye sarveऽpi mOninoऽtizWan
data/train/sp010/sp010-000519_SR_17.mp3,aTEkadA mAtA rARUdevI nArAyaRam pArSve upaveSya maDureRa svareRa premRovAca
data/train/sp010/sp010-000520_SR_17.mp3,nArAyaRa tvamasi mama vatsalaH putraH tavApyaham pUjyA jananI
data/train/sp010/sp010-000521_SR_17.mp3,kim maMsyase tvam mamEkAm yAcanAm
data/train/sp010/sp010-000522_SR_17.mp3,nArAyaRoऽbrUta praTamatamoऽhamambAyA AjYAkaraH
data/train/sp010/sp010-000523_SR_17.mp3,ucyatAm
data/train/sp010/sp010-000524_SR_17.mp3,putra ahamicCAmi tvAmekadA vivAhacatuzke sTitam
data/train/sp010/sp010-000525_SR_17.mp3,tad dfSyam dfzwamaTa mamAkziRI paritfpte purohitena sAvaDAna iti
data/train/sp010/sp010-000526_SR_17.mp3,padamekavAram uccAritam SrutvEva mama SravasI tarpizyataH
data/train/sp010/sp010-000527_SR_17.mp3,etAvadevAhamicCAmi
data/train/sp010/sp010-000528_SR_17.mp3,apyanumatam tava iti
data/train/sp010/sp010-000529_SR_17.mp3,nArAyaRa udatarat etAvadaham karizyAmi
data/train/sp010/sp010-000530_SR_17.mp3,purohitenoccAritam sAvaDAnaSabdam yAvadaham sTAsyAmi vivAhacatuzke
data/train/sp010/sp010-000531_SR_17.mp3,mAtarASvasihi
data/train/sp010/sp010-000532_SR_17.mp3,mAtA prasannA
data/train/sp010/sp010-000533_SR_17.mp3,tayA vyacAri yuvakA AdO nahItyeva Amreqayanti jAtavivAhAH punaH sarvamUrIkurvantyeveti
data/train/sp010/sp010-000534_SR_17.mp3,nArAyaRoऽpi taTEva paScAdanukUlo Bavizyati
data/train/sp010/sp010-000535_SR_17.mp3,tayA Asana nAmno grAmasya BAnajIpanta gosAvI samparcitaH
data/train/sp010/sp010-000536_SR_17.mp3,sa svIkftim dattavAn AtmanaH kanyAm nArAyaRAya dAtum
data/train/sp010/sp010-000537_SR_18.mp3,tiTirvivAhaGawikA ca niScite
data/train/sp010/sp010-000538_SR_18.mp3,varam puraskftya varayAtriRa AsanagrAmam prAptAH
data/train/sp010/sp010-000539_SR_18.mp3,samakzamantarapawa AstftaH
data/train/sp010/sp010-000540_SR_18.mp3,idAnIm purohitaH tArasvareRoccArayati vaDvAgamananAndImiva sAvaDAna iti
data/train/sp010/sp010-000541_SR_18.mp3,nArAyaRaH pfcCati kam vA BavAn sAvaDAnam cikIrzasi kimiti evam tAreRa svareRa
data/train/sp010/sp010-000542_SR_18.mp3,purohitaH provAca Bavantameva prati sAvaDAno Bava vaDUrAgacCati
data/train/sp010/sp010-000543_SR_18.mp3,tasyAH santAnAnAm jIvikAyAH vyavasAyasya ca BArastvayEva soQavya iti
data/train/sp010/sp010-000544_SR_18.mp3,nArAyaRasya manasi vicAraJaYJA protTitA
data/train/sp010/sp010-000545_SR_18.mp3,sa vyacArayat kimaham dravyam jIvikA gArhasTyakam pAlayitumasmyutpannaH
data/train/sp010/sp010-000546_SR_18.mp3,mama Dyeyam tu parameSvarasya prAptiH
data/train/sp010/sp010-000547_SR_18.mp3,aham Druva iva tapaScaritumutpannaH BagavatA hanUmatAऽऽdizwoऽsmi rAmaBaktim kartum
data/train/sp010/sp010-000548_SR_18.mp3,mayA mAtre kevalamiyadeva pratiSrutam yat sAvaDAnaDvanim yAvat sTAsyAmyaham vivAhacatuzke
data/train/sp010/sp010-000549_SR_18.mp3,purohitenoccArita eva sAvaDAna iti SabdaH
data/train/sp010/sp010-000550_SR_18.mp3,mama vacanam pUrRam jAtam
data/train/sp010/sp010-000551_SR_18.mp3,idAnImitoऽpEmi
data/train/sp010/sp010-000552_SR_18.mp3,purohitoऽkziRI nimIlya maNgalAzwakam paWati sma
data/train/sp010/sp010-000553_SR_18.mp3,Akarzakam vitAnam SoBamAnamAsIt
data/train/sp010/sp010-000554_SR_18.mp3,bahumUlyAni vAsAMsi BUzaRAni ca DArayantyaH striyastatrAtmano nepaTyavEBavam darSayanti sma
data/train/sp010/sp010-000555_SR_18.mp3,SiSavaH pariDAvanti sma paritaH
data/train/sp010/sp010-000556_SR_18.mp3,pArSva evAsId mahAnasam
data/train/sp010/sp010-000557_SR_18.mp3,tatra viviDAni mizwAni sADyamAnAnyaBUvan
data/train/sp010/sp010-000558_SR_18.mp3,anyeऽpi tiktAsvAdA viviDAH pAkAH sADyante sma
data/train/sp010/sp010-000559_SR_18.mp3,tezAm sOraByam paritaH prasarIsarati sma
data/train/sp010/sp010-000560_SR_18.mp3,anekezAm muKezu jalam sravati sma
data/train/sp010/sp010-000561_SR_18.mp3,kanyApakzA BojanAdivyavasTAlagnA aBUvan
data/train/sp010/sp010-000562_SR_18.mp3,sarvatrEva janasammarda AsIt
data/train/sp010/sp010-000563_SR_18.mp3,kolAhalo jAyate sma
data/train/sp010/sp010-000564_SR_18.mp3,ekam SlokamuccArya purohito yAvat paSyati sa sahasEva kaTayati varaH kutra gata iti
data/train/sp010/sp010-000565_SR_18.mp3,janA anyonyam pfcCanti varaH kveti
data/train/sp010/sp010-000566_SR_18.mp3,sarve kaTayitumArabDA varaH palAyita iti
data/train/sp010/sp010-000567_SR_18.mp3,sarveऽpi janAH sIdadantaraNgAH stabDASca jAtAH
data/train/sp010/sp010-000568_SR_18.mp3,IdfSam tu kadApi nAGawata nAdfSyata nASrUyateti virAvaH sarvatra
data/train/sp010/sp010-000569_SR_18.mp3,anvizyatAmanvizyatAm kutra vA yAsyati atrEva kvApi BavizyatIti janaravaH
data/train/sp010/sp010-000570_SR_18.mp3,AsanagrAmasya pratyekam gfhamadfSyata kintu na dfzwaH kutrApi varaH
data/train/sp010/sp010-000571_SR_18.mp3,sarvezAmutsAhoऽnavAsAdayata
data/train/sp010/sp010-000572_SR_18.mp3,nArAyaRasya mAtA rARUdevI mahattamamADimanvaBUt
data/train/sp010/sp010-000573_SR_18.mp3,tAmasAntvayat gaNgADaraH
data/train/sp010/sp010-000574_SR_19.mp3,soऽcakaTat mAtaH yad Gawitam tadasamBAvitam nAsIt
data/train/sp010/sp010-000575_SR_19.mp3,nArAyaRavivAhe prAramBata evAsamaham badDasandehaH
data/train/sp010/sp010-000576_SR_19.mp3,nAsIt nArAyaRaH sADAraRo bAlaH
data/train/sp010/sp010-000577_SR_19.mp3,AsIt sa bAlayogI
data/train/sp010/sp010-000578_SR_19.mp3,sa nAstyevAsya lokasya
data/train/sp010/sp010-000579_SR_19.mp3,asmAkam pUrvasukftAnAmayam parIpAko yat nArAyaRoऽsmAkam gfham janmanA vyaBUzayata
data/train/sp010/sp010-000580_SR_19.mp3,ko vA runDyAd vidyutam ko vA baDnIta samudram kaSceSvaraBaktam sAMsArikezu banDanezu baDnIta
data/train/sp010/sp010-000581_SR_19.mp3,DruvaH prahlAdaScEvamviDAvevAjAyetAm
data/train/sp010/sp010-000582_SR_19.mp3,asmAkam nArAyaRoऽpi tatsamakowika AsIt
data/train/sp010/sp010-000583_SR_19.mp3,viSvasimi kAmam kiyAnapi kAlAvaDirvyatyetu ekadA nArAyaRa Agamizyatyeva
data/train/sp010/sp010-000584_SR_19.mp3,rARUdevI svasya jyezWasya putrasya BAzaRam tUzRIm SrutavatI
data/train/sp010/sp010-000585_SR_19.mp3,aSrURi proYCitAni
data/train/sp010/sp010-000586_SR_19.mp3,kiYcidiva sAऽSAmyata
data/train/sp010/sp010-000587_SR_19.mp3,tapaScaryA
data/train/sp010/sp010-000588_SR_19.mp3,nArAyaRo vivAhamaRqapAdiyatA vegenADAvat yanna kaScidaSakat tam drazwum
data/train/sp010/sp010-000589_SR_19.mp3,sambanDiBirizwajanESca bahuDA prayatitam kintu nASakat kaScanApi tamanvezwum
data/train/sp010/sp010-000590_SR_19.mp3,sa gahanamaraRyamaviSat
data/train/sp010/sp010-000591_SR_19.mp3,dine pracCanno rAtrO ca prakASaH sa pravAsam karoti
data/train/sp010/sp010-000592_SR_19.mp3,nAsikam prAptumAsIt saNkalpastasya
data/train/sp010/sp010-000593_SR_19.mp3,nAsikam hi godAvarItIrasTitam tIrTam
data/train/sp010/sp010-000594_SR_19.mp3,tatrAvasat BagavAn rAmacandraH sOmitriRA sItayA ca sArDam
data/train/sp010/sp010-000595_SR_19.mp3,tatrEvAsIt tasya paYcavawI
data/train/sp010/sp010-000596_SR_19.mp3,tatrEva vasatA BagavatA rAmeRa sahasraSo rAkzasA hatAH
data/train/sp010/sp010-000597_SR_19.mp3,sA hi tapoBUmiH SataSatAnAmfzIRAm munInAYca
data/train/sp010/sp010-000598_SR_19.mp3,nArAyaRastatra gantum niracinot
data/train/sp010/sp010-000599_SR_19.mp3,AsanagrAmAnnizkramya sa godAvarItIramAsadat
data/train/sp010/sp010-000600_SR_19.mp3,mArgamasO pfcCati sma tA~stAn paTi sTitAYjanAn
data/train/sp010/sp010-000601_SR_19.mp3,godAvarIpraBavaBUmidiSam sa calati
data/train/sp010/sp010-000602_SR_19.mp3,avirAmam aSramam ca sa nirantaram calannevAvartizwa
data/train/sp010/sp010-000603_SR_19.mp3,rUkzaSuzkAm rowikAm kaScidASayati cet tAmaSnAti agrataSca sarati
data/train/sp010/sp010-000604_SR_19.mp3,kadAcit kasmiMScinmandire kadAcid DarmaSAlAyAm
data/train/sp010/sp010-000605_SR_19.mp3,kadAcit kzetrasya Kale kadAcicca vfkzatale nidrAm nayati sma
data/train/sp010/sp010-000606_SR_19.mp3,prabudDamAtraH pravarttate smAgresartum
data/train/sp010/sp010-000607_SR_19.mp3,evamekAdaSa dinAni nItvA nAsikakzetram sa prApa
data/train/sp010/sp010-000608_SR_19.mp3,rAmakuRqe kftasnAnaH sa mandiram prApa
data/train/sp010/sp010-000609_SR_19.mp3,sa praBoH sammuKe sAzwANgam praRanAma
data/train/sp010/sp010-000610_SR_19.mp3,tataH sAYjalibanDo DyAnasTaH sannupAviSat
data/train/sp010/sp010-000611_SR_19.mp3,premakAruRyapUrRAm tAm mUrtim dfzwvA nArAyaRaH kftakftyatAmanvaBUt
data/train/sp010/sp010-000612_SR_19.mp3,SarIre romARyahfzyan
data/train/sp010/sp010-000613_SR_19.mp3,tasyANgAni sPuraRAmadButAmavApan
data/train/sp010/sp010-000614_SR_22.mp3,sampUjya ajapat sa godAvarIjale sTitvA gAyatrIm jaya rAma SrIrAma jaya jaya rAmeti ca
data/train/sp010/sp010-000615_SR_22.mp3,maDyAhnasanDyAvandanAduttaram sa grAme gatvA BikzAm yAcate kevalAn paYcEva gfhAn
data/train/sp010/sp010-000616_SR_22.mp3,BikzAyA aprAptO alpaprAptO vA zazWam gfham nopayAti
data/train/sp010/sp010-000617_SR_22.mp3,BikzAyE sa rAma ityevoccEssvareRoccArayate
data/train/sp010/sp010-000618_SR_22.mp3,pAdabadDadfzwireva sadA sa tizWati
data/train/sp010/sp010-000619_SR_22.mp3,prAptAm BikzAmAdadAnaH sa nadIm prApnoti
data/train/sp010/sp010-000620_SR_22.mp3,BikzAyA annam triviBaktam tanoti
data/train/sp010/sp010-000621_SR_22.mp3,ekam BAgam sa matsyezu kzipati dvitIyam BAgam gomAtre yacCati
data/train/sp010/sp010-000622_SR_22.mp3,tftIyam BAgam sa prasevake sTApayitvA nadIjale vAratrayam brUqayati
data/train/sp010/sp010-000623_SR_22.mp3,tena BikzAnnasyAmlatvam kawutvam vAऽpEti jihvAlOlyajananam
data/train/sp010/sp010-000624_SR_22.mp3,dehaDAraRamuddiSya tamasAvatti
data/train/sp010/sp010-000625_SR_22.mp3,dehaDAraRamapi nABUt suKAya
data/train/sp010/sp010-000626_SR_22.mp3,aBUdidam parameSvaraBaktaye
data/train/sp010/sp010-000627_SR_22.mp3,kftaBojana eza nAsikamApnoti
data/train/sp010/sp010-000628_SR_22.mp3,tatra vidvaccaraRezu sTitvA SAstrARyaDIte sAyaNkAle devadarSanam laBate
data/train/sp010/sp010-000629_SR_22.mp3,rAtrO kaTAkIrttanapravacanAni SrutvA sa svIyam gahvaram pratiprayAti
data/train/sp010/sp010-000630_SR_22.mp3,tatra praBorlIlAnAm mananam cintanam ca kurvARo nidrAti
data/train/sp010/sp010-000631_SR_22.mp3,nArAyaRaH svakIyam saMskAraprAptam nAma godAvaryAm arpitavAn
data/train/sp010/sp010-000632_SR_22.mp3,pfzwe sa svam rAmadAsa iti kaTayati
data/train/sp010/sp010-000633_SR_22.mp3,praSnAntare sa udIrayati Bagavato rAmasya Satasahasram vAnarA Asan tezvevAnyatamo BavAmIti
data/train/sp010/sp010-000634_SR_22.mp3,tapasvinam labDvA AturA janAH prAyeRa kleSayanti tam
data/train/sp010/sp010-000635_SR_22.mp3,kaTayanti svAmin kuto lapsyate lakzmIrmahyam iti kaScit
data/train/sp010/sp010-000636_SR_22.mp3,lOham suvarRayitum kzamante kim pUjyA atraBavantaH
data/train/sp010/sp010-000637_SR_22.mp3,asmAkam vARijyAyAm lABavfdDiH kadA BAvinI mama kAyaH kadA BAvI rogAd vimuktaH
data/train/sp010/sp010-000638_SR_22.mp3,mama mUkastanayaH kadA vaktum praBavizyati vfzaBo mama kvacit BrazwaH kva tam lapsya ityevamAdikam
data/train/sp010/sp010-000639_SR_22.mp3,evamviDAn praSnAn pfcCantyeva prAyeRa sAmAnyAH kAmakAmA janAH sADakAn
data/train/sp010/sp010-000640_SR_22.mp3,teऽpi tezvezu lokEzaRayA vyavasyanti
data/train/sp010/sp010-000641_SR_22.mp3,rAmadAsa evaMviDezu praSnezUdAste
data/train/sp010/sp010-000642_SR_22.mp3,nirbanDapfzwaH kaTayati rAmajapam kuru sarvam setsyati samaDikam kleSito daRqakAzWena prajihIrzatyapi
data/train/sp010/sp010-000643_SR_22.mp3,loka etena rAmadAsam mattaH svAmI iti kaTayanti
data/train/sp010/sp010-000644_SR_22.mp3,nityakarmato labDakzaRo rAmadAsaH kaRWasTIkaroti vAlmIkIyam rAmAyaRam
data/train/sp010/sp010-000645_SR_22.mp3,tasya pratilipimapi karoti
data/train/sp010/sp010-000646_SR_22.mp3,rAmadAsahastaliKitam vAlmIkIyam rAmAyaRam DuliyA nagarasya samarTavAgdevatAmandireऽdyApi drazwum suSakam
data/train/sp010/sp010-000647_SR_23.mp3,trIRi varzARi vyatItAni
data/train/sp010/sp010-000648_SR_23.mp3,anantaram prAyeRa rAtrAvapi rAmadAsagahvaraparisare janAstizWanti
data/train/sp010/sp010-000649_SR_23.mp3,sarve militvA rAma japam kurvanti
data/train/sp010/sp010-000650_SR_23.mp3,premRA militvA BajanAni gAyanti
data/train/sp010/sp010-000651_SR_23.mp3,rAmadAsoऽpi premRA tezu rAmakaTAyAH pravacanAni prerakeRa prakAreRa vitanute
data/train/sp010/sp010-000652_SR_23.mp3,tezu divasezu BAratavarzamatIva dInAmavasTAmanuBavati sma
data/train/sp010/sp010-000653_SR_23.mp3,uttarApaTe duzwA mugalA avartanta SAsakAH
data/train/sp010/sp010-000654_SR_23.mp3,dakziRApaTe punaH yavanA eva SAsaneऽDikftAH AdilaSAhaH nijAmaSAhaH kutubaSAha ityAdayaH
data/train/sp010/sp010-000655_SR_23.mp3,te atyAcAriRaH
data/train/sp010/sp010-000656_SR_23.mp3,pIqayanti sma te prajAjanAn
data/train/sp010/sp010-000657_SR_23.mp3,islAmaBinnAn DarmasampradAyAn hInAn nindyAn vinASanIyA~Sca manvate
data/train/sp010/sp010-000658_SR_23.mp3,tezAm mate fte muhammadam na Bavati kaScanApi pituH parameSvarasya sandeSavAhakaH
data/train/sp010/sp010-000659_SR_23.mp3,nAsti tezAm mate kurARAd BinnaH koऽpi granTa AdaraRIyaH
data/train/sp010/sp010-000660_SR_23.mp3,muslimAnAtiriktAnanyAYjanAMste kAPira iti pariBAzante
data/train/sp010/sp010-000661_SR_23.mp3,AsIt tezAm puRyam karma parezAm Darmaparivarttanam tadasvIkAre vaDaSca
data/train/sp010/sp010-000662_SR_23.mp3,kAPiravaDastezAmaSvameDaH
data/train/sp010/sp010-000663_SR_23.mp3,idameva karma tezAm praBorAdeSa iti tezAm saMskAraH
data/train/sp010/sp010-000664_SR_23.mp3,imA GawanA rAmadAsasya SravasI spfSanti
data/train/sp010/sp010-000665_SR_23.mp3,antarAtmani vyaTito rAmadAsaScintayati devaBUmiriyamasmAkam kaTam dAnavAnAmatyAcArezu patitA
data/train/sp010/sp010-000666_SR_23.mp3,kaTam sahAmahe vayam imAnetezAmatyAcArAn
data/train/sp010/sp010-000667_SR_23.mp3,suvarRaBUmiriyam idAnIm na SaktA dine vAradvayam annamapi janamuKe pAtayitum
data/train/sp010/sp010-000668_SR_23.mp3,etAvatI vipulA asmAkam janasaNKyA
data/train/sp010/sp010-000669_SR_23.mp3,saByA vayam
data/train/sp010/sp010-000670_SR_23.mp3,kaTametezu aNguligaRyA ime asaMskftA videSIyAH SAsati
data/train/sp010/sp010-000671_SR_23.mp3,mftyujayinAm mArkaRqeyAnAm naciketasAm BUmO kaTamadya janA BIravaH
data/train/sp010/sp010-000672_SR_23.mp3,AtmatattveऽjarAmaratAm svIkurvatAm janAnAm keyam daSA
data/train/sp010/sp010-000673_SR_23.mp3,nEnam Cindanti SastrARi ityAdizu gItopanizatsu SradDaDAnAH kaTam vayam dehavAdiBirAkrAntasarvasvAH
data/train/sp010/sp010-000674_SR_23.mp3,kaTam vayamasmin pravizwAn cOrAn caraRezu spfSAmaH
data/train/sp010/sp010-000675_SR_23.mp3,asmAkam DyeyamidAnImudarapUrtireva paSuvat
data/train/sp010/sp010-000676_SR_23.mp3,adya sahasram sItA uccErvilapantyaH SrUyante
data/train/sp010/sp010-000677_SR_23.mp3,grAme grAme rAvaRA nftyanti
data/train/sp010/sp010-000678_SR_23.mp3,kim rAmapraBurBUyastarAmasyAm BUmO avatarizyati tArayizyati cAsmAn
data/train/sp010/sp010-000679_SR_23.mp3,vayamAracayizyAmastadavatArAvasaram
data/train/sp010/sp010-000680_SR_23.mp3,sa hi BakteBya kalpadrumaH
data/train/sp010/sp010-000681_SR_23.mp3,patitapAvanaH saH
data/train/sp010/sp010-000682_SR_24.mp3,sa SabarIm prIRayatyudDarati cAhalyAm
data/train/sp010/sp010-000683_SR_24.mp3,sa hi vinASakaH Kara dUzaRa bAli rAvaRAnAm
data/train/sp010/sp010-000684_SR_24.mp3,asmAkamAhvAnam SrutvA soऽvaSyamevAgantA
data/train/sp010/sp010-000685_SR_24.mp3,nAsti sa dUravAsI
data/train/sp010/sp010-000686_SR_24.mp3,sa sarvezAm hfdaye tizWati
data/train/sp010/sp010-000687_SR_24.mp3,ajYAnavaSAjjanAstam vismftAH
data/train/sp010/sp010-000688_SR_24.mp3,asmABiH pratyekam grAmam gatvA jAgaraRam kriyeta
data/train/sp010/sp010-000689_SR_24.mp3,asmAkam pratyekam gfhe SudDiH sTApanIyA
data/train/sp010/sp010-000690_SR_24.mp3,pratyekam janasya hfdi vidyamAnaH sa pUjanIyo Bavati naH
data/train/sp010/sp010-000691_SR_24.mp3,svasminnavasTita ISa eza sAkzAtkAraRIyaH sarvEradya
data/train/sp010/sp010-000692_SR_24.mp3,ko vA kAryamidam kartA
data/train/sp010/sp010-000693_SR_24.mp3,ahamiti gfhRIran
data/train/sp010/sp010-000694_SR_24.mp3,ahamaham jAgarayizye Atmavismftam rAzwram
data/train/sp010/sp010-000695_SR_24.mp3,Alasye nimagnAn prasuptAMSca janAn aham praboDayitAhe
data/train/sp010/sp010-000696_SR_24.mp3,samAjam karizyeऽham karttavyonmuKam
data/train/sp010/sp010-000697_SR_24.mp3,mayAऽtra BUmO dvAdaSa varzARi tapastaptam
data/train/sp010/sp010-000698_SR_24.mp3,idAnIm deSaBramaRecCA jAyate mama
data/train/sp010/sp010-000699_SR_24.mp3,SrIrAmo yaTAdekzyati taTA karizye
data/train/sp010/sp010-000700_SR_24.mp3,praTamaH SizyaH udDavaH
data/train/sp010/sp010-000701_SR_24.mp3,praBU rAmoऽByanujYAmadadAd deSaBramaRAya
data/train/sp010/sp010-000702_SR_24.mp3,nAsikasTAn SAstrapaRqitAn soऽpaSyat
data/train/sp010/sp010-000703_SR_24.mp3,sa nijamASramam wAkalIgrAmasTitamAjagAma
data/train/sp010/sp010-000704_SR_24.mp3,ApfzwAstena grAmavAsinaH
data/train/sp010/sp010-000705_SR_24.mp3,bAlaka udDavo rAmadAsacaraRayayoH patitaH
data/train/sp010/sp010-000706_SR_24.mp3,rudannakaTayat sa tyaktvA mAm na gacCeyuH svAminaH iti
data/train/sp010/sp010-000707_SR_24.mp3,udDava eza prAyeRa rAmadAsASrama eva nivasati karoti ca sevAm SradDayA svAminAmezAm
